ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2 STSUFX2,,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT
10003,37 1/2,SAINT MARKS,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,450,1
10003,46,SAINT MARKS,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,449,12
10003,47,SAINT MARKS,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,450,51
10003,52,SAINT MARKS,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,449,15
10003,58,SAINT MARKS,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,449,18
10003,59,SAINT MARKS,PL,,,,NEW YORK,62 MULTIPLE DWELLING B,,,450,45
10003,60,SAINT MARKS,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,449,19
10003,63,SAINT MARKS,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,450,43
10003,64,SAINT MARKS,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,449,21
10003,65,SAINT MARKS,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,450,42
10003,66,SAINT MARKS,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,449,22
10003,67,SAINT MARKS,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,450,41
10003,68,SAINT MARKS,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,449,23
10003,70,SAINT MARKS,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,449,24
10003,71,SAINT MARKS,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,450,39
10003,73,SAINT MARKS,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,450,38
10003,76,SAINT MARKS,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,449,27
10003,81,SAINT MARKS,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,450,33
10003,83,SAINT MARKS,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,450,33
10003,17,STUYVESANT,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,465,32
10003,19,STUYVESANT,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,465,30
10003,38 TO 40,STUYVESANT,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,465,7501
10003,48,STUYVESANT,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,465,46
10003,1,UNION,SQ S,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,565,21
10003,31,UNION,SQ W,,,,NEW YORK,62 MULTIPLE DWELLING A,J-51,,844,17
10003,1,UNIVERSITY,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,548,1
10003,70,UNIVERSITY,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,568,20
10003,107,UNIVERSITY,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,564,4
10003,7 TO 13,WASHINGTON,SQ N,,,,NEW YORK,62 MULTIPLE DWELLING A,,,550,13
10003,14,WASHINGTON,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,546,15
10003,15,WASHINGTON,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,547,20
10003,11 TO 13,WAVERLY,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,548,40
10003,15 TO 23,WAVERLY,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,548,45
10004,56 TO 58,BEAVER,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,29,7501
10004,25,BROAD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,25,7502
ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT
10004,66,PEARL,ST,15,COENTIES,SLIP,NEW YORK,62 MULTIPLE DWELLING A,,,7,7501
10004,2 TO 4,WATER,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,421-G,,8,7501
10005,14 TO 28,EXCHANGE,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,421-G,,27,7502
10005,10,HANOVER,SQ,,,,NEW YORK,62 MULTIPLE DWELLING A,421-G,,31,1
10005,2 TO 10,LIBERTY,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,42,22
10005,37 TO 43,WALL,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,26,14
10005,59 TO 65,WALL,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,27,9
10005,67 TO 73,WALL,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,27,17
10005,95 TO 97,WALL,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,421-G,,33,11
10005,130,WATER,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,39,7501
10006,71,BROADWAY,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,21,6
10006,81,GREENWICH,ST,44,TRINITY,PL,NEW YORK,62 MULTIPLE DWELLING A,,,19,18
10006,88,GREENWICH,ST,19,RECTOR,ST,NEW YORK,62 MULTIPLE DWELLING A,,,18,7501
10006,106,GREENWICH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,53,36
10006,120,LIBERTY,ST,125,CEDAR,ST,NEW YORK,62 MULTIPLE DWELLING A,,,52,21
10006,82 TO 92,WASHINGTON,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,17,29
10006,109,WASHINGTON,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,53,6
10006,21,WEST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,421-G,,15,22
10006,71 TO 75,WEST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,55,14
10006,87 TO 95,WEST,ST,2125,WEST,ST,NEW YORK,62 MULTIPLE DWELLING A,,,56,4
10007,10 TO 12,BARCLAY,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,88,14
10007,185,BROADWAY,,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (16),,63,7501
10007,94,CHAMBERS,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,135,19
10007,96,CHAMBERS,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,135,18
10007,98,CHAMBERS,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,135,17
10007,110,CHAMBERS,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,136,27
10007,111,CHAMBERS,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,145,5
10007,125 TO 131,CHAMBERS,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,HOTEL,,145,12
10007,143,CHAMBERS,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,140,3
10007,144,CHAMBERS,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,137,34
10007,155,CHAMBERS,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,140,9
10007,156,CHAMBERS,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,137,28
10007,105,DUANE,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,151,1
10007,116,DUANE,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,150,19
10007,118 TO 120,DUANE,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,150,17
10007,38 TO 58,MURRAY,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,421-G,,126,27
10007,67,MURRAY,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,132,2
10007,23,PARK,PL,20,MURRAY,ST,NEW YORK,62 MULTIPLE DWELLING A,,,124,10
10007,53,PARK,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,126,13
10007,80 TO 84,W BROADWAY,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,137,1
10007,15,WARREN,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,134,21
10007,73,WARREN,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,J-51,,132,27
10007,83,WARREN,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,132,22
10007,97 TO 127,WARREN,ST,89,MURRAY,ST,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,142,7501
10009,14,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,429,2
10009,16,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,429,4
10009,18 TO 20,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,429,5
10009,100,1ST,AVE,401403,E 6TH,ST,NEW YORK,62 MULTIPLE DWELLING A,,,434,1
10009,120,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,435,2
10009,120 1/2,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,435,2
10009,122,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,435,4
10009,124,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,435,5
10009,128,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,435,7
10009,130,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,435,8
10009,134,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,436,60
10009,156,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,437,5
ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT
10009,158,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,437,6
10009,160,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,437,7
10009,170,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,4
10009,184,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING B,,,439,2
10009,188,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,439,4
10009,190,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,439,5
10009,192,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,439,6
10009,198,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,440,1
10009,200,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,440,1
10009,202,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,440,3
10009,208,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,440,6
10009,210,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING B,,,440,7
10009,214,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,440,8
10009,220,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,441,2
10009,222,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,441,3
10009,240,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,972,1
10009,250,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,972,1
10009,264 TO 270,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,972,1
10009,272,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,972,1
10009,274,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,972,1
10009,276,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,972,1
10009,278,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,972,1
10009,280,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,972,1
10009,300,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,972,1
10009,310,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,972,1
10009,330,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,972,1
10009,14,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,397,6
10009,16 TO 22,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,397,7
10009,58 TO 72,AVENUE A,,504,E 5TH,ST,NEW YORK,62 MULTIPLE DWELLING A,,,400,1
10009,79,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,432,35
10009,103,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,434,7501
10009,113,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,435,36
10009,131,AVENUE A,,125127,SAINT MARKS,PL,NEW YORK,62 MULTIPLE DWELLING A,,,436,34
10009,135R,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,436,30
10009,137,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,436,30
10009,147R,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,437,30
10009,149,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,437,29
10009,153,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,437,27
10009,167,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,438,30
10009,169,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,29
10009,173,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,27
10009,182R,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,405,5
10009,182F,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,405,5
10009,184F,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,405,5
10009,186,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,405,7
10009,191 TO 193,AVENUE A,,444,E 12TH,ST,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,439,28
10009,198,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,406,3
10009,199,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,440,36
10009,200,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,406,4
10009,201,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,440,35
10009,203,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,440,34
10009,206,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,406,7
10009,208,AVENUE A,,500504,E 13TH,ST,NEW YORK,62 MULTIPLE DWELLING A,,,406,8
10009,211,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,441,35
10009,215,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,441,33
10009,217,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,441,33
ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT
10009,218,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,407,5
10009,219,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,441,32
10009,221,AVENUE A,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,441,31
10009,8 TO 10,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,SEC 608,397,35
10009,28,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING B,,,398,33
10009,30,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING B,,,398,32
10009,32,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,398,31
10009,37 TO 39,AVENUE B,,207,E 3RD,ST,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,386,1
10009,41,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,386,3
10009,44,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,399,35
10009,60,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,400,38
10009,76,AVENUE B,,545,E 5TH,ST,NEW YORK,62 MULTIPLE DWELLING A,,,401,41
10009,93,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,389,1
10009,105,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,J-51,,389,7
10009,162 TO 164,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,404,33
10009,166,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,404,32
10009,168,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,404,31
10009,169,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,ARTICLES 14 & 15,393,6
10009,170,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,404,30
10009,171,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,ARTICLES 14 & 15,393,7
10009,173,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,ARTICLES 14 & 15,393,8
10009,182,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,405,35
10009,185,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,394,7507
10009,190,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,J-51,,405,31
10009,192,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,J-51,,405,31
10009,195 TO 197,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,395,1
10009,199,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,395,3
10009,206,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,406,34
10009,219,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,396,3
10009,221,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,396,4
10009,224,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,407,32
10009,228,AVENUE B,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,407,31
10009,24,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING B,,,372,6
10009,27F,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,385,36
10009,56,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,374,2
10009,60,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,374,4
10009,77,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,387,140
10009,102,AVENUE C,,230,E 7TH,ST,NEW YORK,62 MULTIPLE DWELLING A,,,376,7
10009,116,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,377,2
10009,129,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,391,37
10009,131,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,391,36
10009,134,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,ARTICLES 14 & 15,378,4
10009,136,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,ARTICLES 14 & 15,378,4
10009,171,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,393,35
10009,173,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,393,34
10009,175,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,393,33
10009,185,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,394,41
10009,197 TO 213,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING B,,,395,22
10009,245,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,972,1
10009,271,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,972,1
10009,277,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,972,1
10009,281,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,972,1
10009,283,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,972,1
10009,285,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,972,1
10009,287,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,972,1
10009,309,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,972,1
ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT
10009,315,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,972,1
10009,319,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,972,1
10009,321,AVENUE C,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,972,1
10009,33 TO 35,AVENUE D,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,373,34
10009,63,AVENUE D,,,,,NEW YORK,62 MULTIPLE DWELLING A,J-51,,375,42
10009,67 TO 69,AVENUE D,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,375,39
10009,77,AVENUE D,,753,E 6TH,ST,NEW YORK,62 MULTIPLE DWELLING A,,,376,39
10009,101,AVENUE D,,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,377,7503
10009,107 TO 109,AVENUE D,,,,,NEW YORK,62 MULTIPLE DWELLING B,,,377,37
10009,119,AVENUE D,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,378,35
10009,125,AVENUE D,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,378,33
10009,133,AVENUE D,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,379,37
10009,139 TO 141,AVENUE D,,,,,NEW YORK,62 MULTIPLE DWELLING A,ROOMING HOUSE,,379,34
10009,143,AVENUE D,,,,,NEW YORK,62 MULTIPLE DWELLING A,,,379,32
10009,247,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,1
10009,249,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,53
10009,251,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,52
10009,253,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,51
10009,255,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,,,438,50
10009,256 TO 258,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,437,10
10009,259,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,48
10009,260,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,437,12
10009,261,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,47
10009,263,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,46
10009,264,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,437,13
10009,265,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,45
10009,266,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,437,7502
10009,267,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,438,44
10009,269,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,43
10009,271,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,,,438,42
10009,273,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,41
10009,275,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,40
10009,276,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,437,19
10009,277,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,39
10009,280,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,437,21
10009,284,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,437,23
10009,286,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,437,24
10009,295,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,ARTICLES 14 & 15,404,58
10009,297,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,404,57
10009,303,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,404,54
10009,309,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,404,51
10009,321,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,404,45
10009,323,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,404,44
10009,327,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,404,42
10009,329,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,404,41
10009,335,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,404,38
10009,337,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,404,37
10009,341,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,404,35
10009,346,E 10TH,ST,155157,AVENUE B,,NEW YORK,62 MULTIPLE DWELLING A,,,392,7
10009,355 TO 359,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,393,56
10009,361,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,393,55
10009,362,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,392,16
10009,364 TO 366,E 10TH,ST,368,E 10TH,ST,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,392,17
10009,374 TO 378,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,392,22
10009,380,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,392,25
10009,382,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,392,26
ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT
10009,384,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,392,27
10009,391,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,ARTICLES 14 & 15,393,40
10009,402,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,379,10
10009,420,E 10TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,379,19
10009,400,E 11TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,9
10009,402,E 11TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,9
10009,410,E 11TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,13
10009,412R,E 11TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,14
10009,412F,E 11TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,14
10009,414,E 11TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,,,438,15
10009,424,E 11TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,20
10009,426 TO 428,E 11TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,21
10009,430,E 11TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,23
10009,432R,E 11TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,24
10009,432F,E 11TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,438,24
