ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT,Borough
11433,155-12,107TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),10134,25,Queens
11433,169-28,110TH,RD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,10200,7501,Queens
11433,169-25,111TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,10200,7501,Queens
11433,162-25,112TH,RD,,,,JAMAICA,63 MULTIPLE DWELLING A,,,12183,35,Queens
11433,107-34,156TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10134,40,Queens
11433,92-27 TO 92-31,160TH,ST,16001,ARCHER,AVE,JAMAICA,63 MULTIPLE DWELLING A,421-A (16),,10101,150,Queens
11433,92-61,165TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,SECTION 610 OF PHFL,10155,7501,Queens
11433,112-25,167TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,12323,36,Queens
11433,92-23,168TH,ST,9229,168TH,ST,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,,7501,Queens
11433,92-48,170TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10211,62,Queens
11433,92-50,170TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,ROOMING HOUSE,,10211,65,Queens
11433,93-18,170TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,10217,38,Queens
11433,93-20,170TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,NO REST,GARDEN COMPLEX,10217,138,Queens
11433,92-06,173RD,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,10213,14,Queens
11433,92-44,173RD,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,10213,31,Queens
11433,92-46,173RD,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,10213,32,Queens
11433,92-50,173RD,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,10213,34,Queens
11433,92-52,173RD,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10213,35,Queens
11433,92-54,173RD,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,ROOMING HOUSE,421-A (16),10213,36,Queens
11433,92-56,173RD,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10213,37,Queens
11433,92-16,175TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10214,15,Queens
11433,168-51,93RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,10211,71,Queens
11433,168-64,93RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10217,29,Queens
11433,170-02,93RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10219,1,Queens
11433,170-20,93RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10219,7,Queens
11433,170-20A,93RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10219,7,Queens
11433,170-22,93RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10219,207,Queens
11433,170-22A,93RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10219,208,Queens
11433,170-24,93RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10219,209,Queens
11433,170-24A,93RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10219,209,Queens
11433,170-26,93RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10219,10,Queens
11433,170-26A,93RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10219,10,Queens
11433,170-28,93RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10219,8,Queens
11433,170-33,93RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,10212,42,Queens
11433,170-34,93RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10219,13,Queens
11433,170-35,93RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING B,,,10212,41,Queens
11433,170-40,93RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10219,14,Queens
11433,172-04,93RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (16),,10219,19,Queens
11433,172-12,93RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10219,20,Queens
11433,172-23,93RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10213,39,Queens
11433,93-04,ATARI,LN,,,,JAMAICA,63 MULTIPLE DWELLING A,,,10219,119,Queens
11433,93-05,ATARI,LN,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10219,120,Queens
11433,93-06,ATARI,LN,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10219,124,Queens
11433,93-07,ATARI,LN,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10219,22,Queens
11433,93-09,ATARI,LN,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10219,122,Queens
11433,93-11,ATARI,LN,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10219,23,Queens
11433,107-02 TO 107-36,MERRICK,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,,,10170,50,Queens
11433,109-15,MERRICK,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,,,10262,11,Queens
11433,109-25,MERRICK,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,,,10262,11,Queens
11433,170-34,NAT,CT,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10219,113,Queens
11433,170-36,NAT,CT,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10219,15,Queens
11433,170-38,NAT,CT,,,,JAMAICA,63 MULTIPLE DWELLING A,,,10219,313,Queens
11433,170-40,NAT,CT,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10219,413,Queens
11433,107-13,NEW YORK,BLVD,10713,GUY R BREWER,BLVD,JAMAICA,63 MULTIPLE DWELLING A,,,10166,23,Queens
11433,170-25,PAIGE,CT,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (16),,10212,138,Queens
11433,170-31,TIFF,CT,,,,JAMAICA,63 MULTIPLE DWELLING B,421-A (1-15),,10212,28,Queens
11434,161-11,132ND,AVE,,,,ROCHDALE VILLAGE,63 MULTIPLE DWELLING A,,,12277,2,Queens
11434,116-26 TO 116-48,169TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,12350,25,Queens
11434,116-27 TO 116-45,169TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,12351,11,Queens
11434,114-05,170TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,,273,Queens
11434,116-30 TO 116-49,170TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,12351,11,Queens
11434,128-12,172ND,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,12529,204,Queens
11434,169-30,BAISLEY,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,,,12529,230,Queens
11434,170-06,BAISLEY,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,,,12529,238,Queens
11434,171-04,BAISLEY,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,,,12529,239,Queens
11434,126-02,LOCUST MANOR,LN,,,,JAMAICA,63 MULTIPLE DWELLING A,,,12529,205,Queens
11434,126-30,LOCUST MANOR,LN,,,,JAMAICA,63 MULTIPLE DWELLING A,,,12529,220,Queens
11434,127-10,LOCUST MANOR,LN,,,,JAMAICA,63 MULTIPLE DWELLING A,,,12529,205,Queens
11434,123-27,MERRICK,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING B,ARTICLES 14 & 15,NON-EVICT COOP/CONDO,12483,30,Queens
11434,155-15,N CONDUIT,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,12311,30,Queens
11434,156-01,N CONDUIT,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,12311,50,Queens
11434,176-20,S CONDUIT,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),13276,12,Queens
11434,177-16,S CONDUIT,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,13277,235,Queens
11434,177-50,S CONDUIT,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,13292,7501,Queens
11435,138-29,101ST,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10011,28,Queens
11435,138-31,101ST,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10011,125,Queens
11435,138-33,101ST,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10011,25,Queens
11435,146-61,105TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (16),,10055,19,Queens
11435,82-01 TO 82-15,134TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9660,2,Queens
11435,82-35 TO 82-39,134TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING B,NON-EVICT COOP/CONDO,,9660,15,Queens
11435,81-05,135TH,ST,,,,BRIARWOOD,63 MULTIPLE DWELLING A,ROOMING HOUSE,,9669,45,Queens
11435,81-10,135TH,ST,8008,135TH,ST,JAMAICA,63 MULTIPLE DWELLING A,ARTICLE 11,,9663,20,Queens
11435,82-08 TO 82-24,135TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9660,135,Queens
11435,82-41 TO 82-45,135TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9667,25,Queens
11435,82-46 TO 82-50,135TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9660,30,Queens
11435,82-30 TO 82-34,138TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9667,1,Queens
11435,89-06,138TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,9970,23,Queens
11435,89-15,138TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,9974,35,Queens
11435,89-21,138TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING B,421-A (1-15),,9974,34,Queens
11435,89-23,138TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING B,421-A (1-15),,9974,33,Queens
11435,89-28,138TH,PL,,,,JAMAICA,63 MULTIPLE DWELLING B,,,9974,20,Queens
11435,89-32,138TH,ST,13739,90TH,AVE,JAMAICA,63 MULTIPLE DWELLING A,,,9970,34,Queens
11435,90-15,138TH,PL,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9978,38,Queens
11435,90-25,138TH,PL,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9978,34,Queens
11435,83-11,139TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,9665,1,Queens
11435,83-35,139TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,9665,1,Queens
11435,85-02,139TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9649,53,Queens
11435,85-15,139TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9710,2,Queens
11435,83-19,141ST,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9719,2,Queens
11435,83-20,141ST,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,9665,1,Queens
11435,84-02,143RD,ST,,,,BRIARWOOD,63 MULTIPLE DWELLING A,421-A (1-15),,9712,178,Queens
11435,84-14,143RD,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (16),,9712,186,Queens
11435,85-32,143RD,ST,,,,BRIARWOOD,63 MULTIPLE DWELLING A,,,9711,75,Queens
11435,87-27,143RD,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9701,55,Queens
11435,87-29,143RD,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9701,54,Queens
11435,87-85,144TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,9689,7,Queens
11435,87-87,144TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,9689,6,Queens
11435,88-15,144TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,9686,10,Queens
11435,88-40,144TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,9683,17,Queens
11435,89-15,144TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,9674,7,Queens
11435,90-36,144TH,PL,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9983,20,Queens
11435,89-06,146TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9675,6,Queens
11435,95-08,147TH,PL,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (16),,10027,10,Queens
11435,87-75,148TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9694,5,Queens
11435,88-09,148TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,9693,11,Queens
11435,88-25,148TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,9693,1,Queens
11435,89-04,148TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9680,18,Queens
11435,90-19,148TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9678,155,Queens
11435,90-34,148TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9677,182,Queens
11435,90-39,148TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9678,107,Queens
11435,90-10,149TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,9678,42,Queens
11435,90-11,149TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9679,52,Queens
11435,90-23 TO 90-27,149TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9679,200,Queens
11435,90-36,149TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,9678,112,Queens
11435,87-74,150TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,9694,37,Queens
11435,88-18,150TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,9693,38,Queens
11435,89-20,150TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9681,75,Queens
11435,89-24,150TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9681,75,Queens
11435,89-28,150TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9681,75,Queens
11435,90-10,150TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING B,ROOMING HOUSE,,9679,59,Queens
11435,90-16,150TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9679,63,Queens
11435,106-38,150TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,10089,13,Queens
11435,135-20,82ND,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9668,5,Queens
11435,135-23,82ND,AVE,,,,BRIARWOOD,63 MULTIPLE DWELLING A,421-A (1-15),,9669,30,Queens
11435,135-30 TO 135-34,82ND,DR,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9666,40,Queens
11435,141-10,82ND,DR,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9719,2,Queens
11435,135-09 TO 135-15,83RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9666,52,Queens
11435,137-01 TO 137-27,83RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9666,80,Queens
11435,139-15,83RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9666,1,Queens
11435,139-09,84TH,DR,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,9715,228,Queens
11435,139-18,84TH,DR,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9711,28,Queens
11435,140-10,84TH,DR,13921,85TH,DR,BRIARWOOD,63 MULTIPLE DWELLING A,,,9711,32,Queens
11435,140-17,84TH,DR,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,9713,163,Queens
11435,141-13,84TH,DR,,,,BRIARWOOD,63 MULTIPLE DWELLING B,421-A (1-15),,9713,160,Queens
11435,141-15,84TH,DR,,,,BRIARWOOD,63 MULTIPLE DWELLING A,421-A (1-15),,9713,159,Queens
11435,141-27,84TH,DR,,,,JAMAICA,63 MULTIPLE DWELLING B,421-A (1-15),,9713,152,Queens
11435,141-28,84TH,DR,,,,BRIARWOOD,63 MULTIPLE DWELLING A,421-A (1-15),,9712,146,Queens
11435,141-29,84TH,DR,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,9713,150,Queens
11435,141-36,84TH,RD,,,,BRIARWOOD,63 MULTIPLE DWELLING A,421-A (1-15),,9714,149,Queens
11435,141-38,84TH,RD,,,,BRIARWOOD,63 MULTIPLE DWELLING A,421-A (1-15),,9714,148,Queens
11435,141-40,84TH,DR,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9712,151,Queens
11435,141-48,84TH,DR,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9712,159,Queens
11435,141-60,84TH,RD,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,9714,152,Queens
11435,142-02,84TH,DR,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9712,161,Queens
11435,142-20,84TH,DR,,,,BRIARWOOD,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,9712,169,Queens
11435,142-25 TO 142-35,84TH,DR,8455,DANIELS,ST,BRIARWOOD,63 MULTIPLE DWELLING A,,,9736,108,Queens
11435,143-25,84TH,DR,,,,BRIARWOOD,63 MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,,9736,108,Queens
11435,147-10 TO 147-14,84TH,RD,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,9740,142,Queens
11435,139-05,85TH,DR,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,9711,125,Queens
11435,139-60 TO 139-80,85TH,DR,,,,BRIARWOOD,63 MULTIPLE DWELLING A,,,9710,37,Queens
11435,139-79,85TH,DR,,,,BRIARWOOD,63 MULTIPLE DWELLING A,,,9711,75,Queens
11435,141-13,85TH,RD,,,,BRIARWOOD,63 MULTIPLE DWELLING A,,,9712,134,Queens
11435,141-15,85TH,RD,,,,BRIARWOOD,63 MULTIPLE DWELLING A,,,9712,134,Queens
11435,141-21,85TH,RD,,,,BRIARWOOD,63 MULTIPLE DWELLING A,,,9712,131,Queens
11435,141-23,85TH,RD,,,,BRIARWOOD,63 MULTIPLE DWELLING A,,,9712,131,Queens
11435,141-35 TO 141-65,85TH,RD,,,,BRIARWOOD,63 MULTIPLE DWELLING A,,,9712,102,Queens
11435,141-48 TO 141-52,85TH,RD,,,,BRIARWOOD,63 MULTIPLE DWELLING A,,,9711,56,Queens
11435,141-68,85TH,RD,,,,BRIARWOOD,63 MULTIPLE DWELLING A,,,9711,75,Queens
11435,141-70,85TH,RD,,,,BRIARWOOD,63 MULTIPLE DWELLING A,,,9711,75,Queens
11435,141-72,85TH,RD,,,,BRIARWOOD,63 MULTIPLE DWELLING A,,,9711,75,Queens
11435,139-21,86TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9710,94,Queens
11435,144-08,87TH,RD,,,,BRIARWOOD,63 MULTIPLE DWELLING B,,,9702,10,Queens
11435,139-49,88TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,9685,28,Queens
11435,144-05,88TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9689,1,Queens
11435,144-06,88TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,9686,15,Queens
11435,147-03,88TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9692,45,Queens
11435,147-25,88TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9692,72,Queens
11435,148-03,88TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,9693,11,Queens
11435,148-05,88TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,9694,65,Queens
11435,148-07,88TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,9694,64,Queens
11435,148-09,88TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,9694,63,Queens
11435,148-25,88TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9694,52,Queens
11435,148-28,88TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9693,19,Queens
11435,148-31 TO 148-37,88TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9694,49,Queens
11435,148-48,88TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,9693,29,Queens
11435,145-16,89TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9675,6,Queens
11435,148-15,89TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,9693,60,Queens
11435,148-25,89TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9693,51,Queens
11435,148-42 TO 148-44,89TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9681,67,Queens
11435,148-44,89TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9681,67,Queens
11435,148-45,89TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9693,42,Queens
11435,138-28 TO 138-32,90TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9978,1,Queens
11435,138-42,90TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9978,6,Queens
11435,147-28,90TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9677,167,Queens
11435,148-09,90TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (16),,9681,95,Queens
11435,148-14,90TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,9678,37,Queens
11435,148-19,90TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,SECTION 610 OF PHFL,9681,91,Queens
11435,148-31 TO 148-33,90TH,AVE,14829,90TH,AVE,JAMAICA,63 MULTIPLE DWELLING A,,,9681,85,Queens
11435,147-25,94TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9998,7502,Queens
11435,147-36,94TH,AVE,14720,94TH,AVE,JAMAICA,63 MULTIPLE DWELLING A,SECTION 610 OF PHFL,,9999,7501,Queens
11435,139-12,97TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10012,5,Queens
11435,139-14,97TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10012,6,Queens
11435,95-04,ALLENDALE,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10007,8,Queens
11435,97-29,ALLENDALE,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,10014,30,Queens
11435,97-34,ALLENDALE,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,10013,19,Queens
11435,147-02 TO 147-40,ARCHER,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,ARTICLE 11,,9998,7501,Queens
11435,148-10,ARCHER,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,ARTICLE 11,,9998,95,Queens
11435,140-18,BURDEN,CRES,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,9713,102,Queens
11435,140-21,BURDEN,CRES,,,,JAMAICA,63 MULTIPLE DWELLING B,NON-EVICT COOP/CONDO,,9715,228,Queens
11435,140-35,BURDEN,CRES,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,9715,228,Queens
11435,140-50,BURDEN,CRES,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,9713,113,Queens
11435,140-55,BURDEN,CRES,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,9715,220,Queens
11435,140-62,BURDEN,CRES,,,,BRIARWOOD,63 MULTIPLE DWELLING A,421-A (1-15),,9713,122,Queens
11435,144-15,CHARTER,RD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,NON-EVICT COOP/CONDO,6715,2,Queens
11435,144-21 TO 144-57,CHARTER,RD,1472414760,CHARTER,RD,JAMAICA,63 MULTIPLE DWELLING A,,,6715,2,Queens
11435,135-10,COOLIDGE,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9669,4,Queens
11435,135-32,COOLIDGE,AVE,,,,BRIARWOOD,63 MULTIPLE DWELLING A,,,9669,12,Queens
11435,97-18,CRESSKILL,PL,,,,JAMAICA,63 MULTIPLE DWELLING A,,,10011,13,Queens
11435,135-10 TO 135-30,GRAND CENTRAL,PKWY,,,,JAMAICA,63 MULTIPLE DWELLING A,,,6636,1,Queens
11435,146-01,HILLSIDE,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9702,76,Queens
11435,146-05,HILLSIDE,AVE,,,,JAMAICA,63 MULTIPLE DWELLING B,,,9702,73,Queens
11435,146-11,HILLSIDE,AVE,,,,JAMAICA,63 MULTIPLE DWELLING B,,,9702,70,Queens
11435,146-17,HILLSIDE,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9702,67,Queens
11435,146-23,HILLSIDE,AVE,,,,JAMAICA,63 MULTIPLE DWELLING B,,,9702,64,Queens
11435,147-01,HILLSIDE,AVE,,,,JAMAICA,63 MULTIPLE DWELLING B,,,9702,62,Queens
11435,147-07,HILLSIDE,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9702,57,Queens
11435,135-05 TO 135-25,HOOVER,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9668,27,Queens
11435,135-20 TO 135-24,HOOVER,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9667,15,Queens
11435,142-10,HOOVER,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9716,126,Queens
11435,143-50,HOOVER,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,,9738,114,Queens
11435,84-11,LANDER,ST,,,,BRIARWOOD,63 MULTIPLE DWELLING A,421-A (1-15),,9716,118,Queens
11435,84-25,LANDER,ST,,,,BRIARWOOD,63 MULTIPLE DWELLING A,421-A (1-15),,9716,113,Queens
11435,84-27,LANDER,ST,,,,BRIARWOOD,63 MULTIPLE DWELLING A,421-A (1-15),,9716,112,Queens
11435,8435,LANDER,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,9716,102,Queens
11435,148-15,LOWE,CT,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,9678,54,Queens
