ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT,Borough,STREET2 STSUFX2,Unnamed: 6
10040,556 TO 558,W 188TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2158.0,10,Manhattan,,
10040,559,W 188TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2158.0,55,Manhattan,,
10040,564,W 188TH,ST,15481560.0,,,NEW YORK,62 MULTIPLE DWELLING A,,,2158.0,7,Manhattan,SAINT NICHOLAS,AVE
10040,565,W 188TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2158.0,57,Manhattan,,
10040,600,W 188TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2168.0,15,Manhattan,,
10040,601,W 188TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2168.0,51,Manhattan,,
10040,608,W 188TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2168.0,11,Manhattan,,
10040,609,W 188TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2168.0,56,Manhattan,,
10040,612,W 188TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2168.0,9,Manhattan,,
10040,621,W 188TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2168.0,31,Manhattan,,
10040,651,W 188TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170.0,307,Manhattan,,
10040,658 TO 666,W 188TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170.0,16,Manhattan,,
10040,509 TO 511,W 189TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2159.0,93,Manhattan,,
10040,519 TO 521,W 189TH,ST,481.0,,,NEW YORK,62 MULTIPLE DWELLING A,,,2159.0,67,Manhattan,AUDUBON,AVE
10040,540,W 189TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,2159.0,43,Manhattan,,
10040,558,W 189TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2158.0,45,Manhattan,,
10040,561,W 189TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2158.0,84,Manhattan,,
10040,562,W 189TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2158.0,43,Manhattan,,
10040,564,W 189TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2158.0,41,Manhattan,,
10040,565,W 189TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2158.0,87,Manhattan,,
10040,570,W 189TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2158.0,40,Manhattan,,
10040,575,W 189TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2158.0,62,Manhattan,,
10040,600,W 189TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2168.0,46,Manhattan,,
10040,601 TO 605,W 189TH,ST,15811589.0,,,NEW YORK,62 MULTIPLE DWELLING A,,,2168.0,80,Manhattan,SAINT NICHOLAS,AVE
10040,608 TO 610,W 189TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2168.0,43,Manhattan,,
10040,609 TO 615,W 189TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2168.0,84,Manhattan,,
10040,612 TO 614,W 189TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2168.0,41,Manhattan,,
10040,620,W 189TH,ST,315.0,,,NEW YORK,62 MULTIPLE DWELLING A,,,2168.0,36,Manhattan,WADSWORTH,AVE
10040,621,W 189TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2168.0,61,Manhattan,,
10040,652,W 189TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170.0,302,Manhattan,,
10040,701,W 189TH,ST,4411.0,,,NEW YORK,62 MULTIPLE DWELLING A,,,2180.0,480,Manhattan,BROADWAY,
10040,500,W 190TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2159.0,83,Manhattan,,
10040,510,W 190TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2159.0,77,Manhattan,,
10040,520,W 190TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2159.0,74,Manhattan,,
10040,550,W 190TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2158.0,77,Manhattan,,
10040,551,W 190TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2161.0,75,Manhattan,,
10040,559,W 190TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2161.0,79,Manhattan,,
10040,562,W 190TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2158.0,73,Manhattan,,
10040,565,W 190TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2161.0,83,Manhattan,,
10040,566,W 190TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2158.0,70,Manhattan,,
10040,570,W 190TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2158.0,67,Manhattan,,
10040,599,W 190TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2161.0,1,Manhattan,,
10040,600,W 190TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2168.0,74,Manhattan,,
10040,601,W 190TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2169.0,53,Manhattan,,
10040,602,W 190TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2168.0,70,Manhattan,,
10040,607,W 190TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2169.0,60,Manhattan,,
10040,617,W 190TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2169.0,1,Manhattan,,
10040,620,W 190TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,2168.0,66,Manhattan,,
10040,651,W 190TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170.0,283,Manhattan,,
10040,655,W 190TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170.0,332,Manhattan,,
10040,711,W 190TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2180.0,500,Manhattan,,
10040,802,W 190TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2180.0,427,Manhattan,,
10040,900,W 190TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,2179.0,373,Manhattan,,
10040,556,W 191ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2161.0,73,Manhattan,,
10040,559,W 191ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2161.0,120,Manhattan,,
10040,562,W 191ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2161.0,126,Manhattan,,
10040,563,W 191ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2161.0,122,Manhattan,,
10040,567,W 191ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2161.0,124,Manhattan,,
10040,573,W 191ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2161.0,9,Manhattan,,
10040,598,W 191ST,ST,1610.0,,,NEW YORK,62 MULTIPLE DWELLING A,,,2161.0,4,Manhattan,SAINT NICHOLAS,AVE
10040,601,W 191ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,SECTION 610 OF PHFL,ARTICLE 11,2169.0,34,Manhattan,,
10040,603 TO 607,W 191ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2169.0,39,Manhattan,,
10040,604,W 191ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2169.0,45,Manhattan,,
10040,606,W 191ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2169.0,43,Manhattan,,
10040,608 TO 610,W 191ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2169.0,6,Manhattan,,
10040,609,W 191ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2169.0,42,Manhattan,,
10040,560,W 192ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2161.0,114,Manhattan,,
10040,565,W 192ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2161.0,100,Manhattan,,
10040,568,W 192ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2161.0,110,Manhattan,,
10040,569,W 192ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2161.0,103,Manhattan,,
10040,573,W 192ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2161.0,17,Manhattan,,
10040,574,W 192ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2161.0,15,Manhattan,,
10040,600,W 192ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,SECTION 610 OF PHFL,ARTICLE 11,2169.0,29,Manhattan,,
10040,601,W 192ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2169.0,18,Manhattan,,
10040,608,W 192ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2169.0,25,Manhattan,,
10040,708,W 192ND,ST,225.0,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,2180.0,522,Manhattan,BENNETT,AVE
10040,558,W 193RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2161.0,49,Manhattan,,
10040,562 TO 568,W 193RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,,,2161.0,45,Manhattan,,
10040,570 TO 578,W 193RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2161.0,21,Manhattan,,
10040,670,W 193RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,GARDEN COMPLEX,,2170.0,516,Manhattan,,
10040,671 TO 681,W 193RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170.0,560,Manhattan,,
10040,600,W 196TH,ST,60.0,,,NEW YORK,62 MULTIPLE DWELLING A,,,2172.0,51,Manhattan,ELLWOOD,ST
10040,609,W 196TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2172.0,100,Manhattan,,
10040,610,W 196TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,,,2172.0,120,Manhattan,,
10040,42,WADSWORTH,TER,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,2170.0,281,Manhattan,,
10040,45,WADSWORTH,TER,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170.0,370,Manhattan,,
10040,46 TO 52,WADSWORTH,TER,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170.0,336,Manhattan,,
10040,54 TO 60,WADSWORTH,TER,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170.0,340,Manhattan,,
10040,57 TO 63,WADSWORTH,TER,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170.0,365,Manhattan,,
10040,65 TO 71,WADSWORTH,TER,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170.0,410,Manhattan,,
10040,72 TO 78,WADSWORTH,TER,,,,NEW YORK,62 MULTIPLE DWELLING B,,,2170.0,348,Manhattan,,
10040,75 TO 79,WADSWORTH,TER,,,,NEW YORK,62 MULTIPLE DWELLING A,J-51,,2170.0,420,Manhattan,,
10040,81 TO 89,WADSWORTH,TER,,,,NEW YORK,62 MULTIPLE DWELLING A,J-51,,2170.0,420,Manhattan,,
10040,82 TO 88,WADSWORTH,TER,,,,NEW YORK,62 MULTIPLE DWELLING B,,,2170.0,353,Manhattan,,
10040,96,WADSWORTH,TER,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170.0,356,Manhattan,,
10040,281 TO 295,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2168.0,1,Manhattan,,
10040,320,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170.0,292,Manhattan,,
10040,325 TO 335,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2168.0,66,Manhattan,,
10040,330,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170.0,287,Manhattan,,
10040,350,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,2170.0,281,Manhattan,,
10040,351,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2169.0,3,Manhattan,,
10040,354,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170.0,280,Manhattan,,
10040,356,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170.0,277,Manhattan,,
10040,358,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170.0,275,Manhattan,,
10040,360,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170.0,273,Manhattan,,
10040,362,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170.0,271,Manhattan,,
10040,366,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170.0,268,Manhattan,,
10040,367,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2169.0,9,Manhattan,,
10040,370,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170.0,265,Manhattan,,
10040,371,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2169.0,12,Manhattan,,
10040,374,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170.0,260,Manhattan,,
10040,382 TO 384,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170.0,256,Manhattan,,
10040,390,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170.0,252,Manhattan,,
10044,425,MAIN,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1373.0,7502,Manhattan,,
10044,460,MAIN,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1373.0,9,Manhattan,,
10065,1105,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1435.0,27,Manhattan,,
10065,1115,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1436.0,7503,Manhattan,,
10065,1118,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1456.0,3,Manhattan,,
10065,1121 TO 1123,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1436.0,26,Manhattan,,
10065,1122,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1456.0,49,Manhattan,,
10065,1132,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1457.0,2,Manhattan,,
10065,1133,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1437.0,25,Manhattan,,
10065,1135 TO 1137,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1437.0,26,Manhattan,,
10065,1136,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING B,,,1457.0,4,Manhattan,,
10065,1138,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1457.0,48,Manhattan,,
10065,1140,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1457.0,47,Manhattan,,
10065,1142,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1457.0,46,Manhattan,,
10065,1143 TO 1145,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1437.0,27,Manhattan,,
10065,1162,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1458.0,47,Manhattan,,
10065,1192,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1459.0,1,Manhattan,,
10065,1194,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1459.0,1,Manhattan,,
10065,1229 TO 1231,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1441.0,25,Manhattan,,
10065,1233 TO 1235,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1441.0,27,Manhattan,,
10065,1267,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1443.0,24,Manhattan,,
10065,1269,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1443.0,25,Manhattan,,
10065,1270,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1463.0,3,Manhattan,,
10065,1273,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1443.0,27,Manhattan,,
10065,1274,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1463.0,48,Manhattan,,
10065,1278 TO 1280,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1463.0,47,Manhattan,,
10065,1144,2ND,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1435.0,102,Manhattan,,
10065,1146,2ND,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1435.0,3,Manhattan,,
10065,1150,2ND,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1435.0,52,Manhattan,,
10065,1171 TO 1173,2ND,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1416.0,26,Manhattan,,
10065,1306,2ND,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1443.0,51,Manhattan,,
10065,1308,2ND,AVE,,,,NEW YORK,62 MULTIPLE DWELLING B,,,1443.0,50,Manhattan,,
10065,1020,3RD,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1395.0,37,Manhattan,,
10065,1153,3RD,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1422.0,2,Manhattan,,
10065,1155,3RD,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1422.0,2,Manhattan,,
10065,1156 TO 1162,3RD,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1402.0,7501,Manhattan,,
10065,1157,3RD,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1422.0,2,Manhattan,,
10065,800,5TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1376.0,1,Manhattan,,
10065,110,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1395.0,167,Manhattan,,
10065,122,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1395.0,63,Manhattan,,
10065,124,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1395.0,162,Manhattan,,
10065,127,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1396.0,111,Manhattan,,
10065,131,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1396.0,13,Manhattan,,
10065,133 TO 135,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1396.0,14,Manhattan,,
10065,136,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1395.0,58,Manhattan,,
10065,141,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1396.0,22,Manhattan,,
10065,147,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1396.0,24,Manhattan,,
10065,150,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1395.0,50,Manhattan,,
10065,154,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,,,1395.0,47,Manhattan,,
10065,161,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,,,1396.0,30,Manhattan,,
10065,162,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1395.0,44,Manhattan,,
10065,166,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1395.0,7501,Manhattan,,
10065,172,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,1395.0,40,Manhattan,,
10065,201,E 61ST,ST,1031.0,,,NEW YORK,62 MULTIPLE DWELLING A,,,1416.0,1,Manhattan,3RD,AVE
10065,223,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1416.0,12,Manhattan,,
10065,252,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1415.0,21,Manhattan,,
10065,255,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1416.0,21,Manhattan,,
10065,257,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1416.0,21,Manhattan,,
10065,309,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1436.0,7,Manhattan,,
10065,311,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1436.0,8,Manhattan,,
10065,313,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1436.0,9,Manhattan,,
10065,322,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1435.0,39,Manhattan,,
10065,326,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,HPD,,1435.0,38,Manhattan,,
10065,336,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1435.0,33,Manhattan,,
10065,338,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,ROOMING HOUSE,,1435.0,32,Manhattan,,
10065,340,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1435.0,31,Manhattan,,
10065,347,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1436.0,20,Manhattan,,
10065,349,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1436.0,22,Manhattan,,
10065,351,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,1436.0,122,Manhattan,,
10065,355,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1436.0,23,Manhattan,,
10065,405,E 61ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1456.0,5,Manhattan,,
10065,21,E 62ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1377.0,14,Manhattan,,
10065,120,E 62ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1396.0,64,Manhattan,,
10065,141,E 62ND,ST,803.0,,,NEW YORK,62 MULTIPLE DWELLING A,,,1397.0,22,Manhattan,LEXINGTON,AVE
10065,145 TO 147,E 62ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1397.0,24,Manhattan,,
10065,149 TO 151,E 62ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,NON-EVICT COOP/CONDO,,1397.0,7502,Manhattan,,
10065,200,E 62ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1416.0,7501,Manhattan,,
10065,245,E 62ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1417.0,19,Manhattan,,
10065,301,E 62ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1437.0,1,Manhattan,,
10065,304,E 62ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1436.0,47,Manhattan,,
10065,314,E 62ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1436.0,46,Manhattan,,
10065,316,E 62ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1436.0,45,Manhattan,,
10065,340,E 62ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1436.0,37,Manhattan,,
10065,344,E 62ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1436.0,35,Manhattan,,
10065,346,E 62ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1436.0,34,Manhattan,,
10065,348,E 62ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1436.0,33,Manhattan,,
10065,350,E 62ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1436.0,7502,Manhattan,,
10065,359,E 62ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1437.0,22,Manhattan,,
10065,401,E 62ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1457.0,1,Manhattan,,
10065,5,E 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1378.0,7,Manhattan,,
10065,25,E 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1378.0,21,Manhattan,,
10065,42,E 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1377.0,44,Manhattan,,
10065,44,E 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1377.0,43,Manhattan,,
10065,105,E 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1398.0,6,Manhattan,,
10065,166,E 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1397.0,7503,Manhattan,,
10065,200,E 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1417.0,45,Manhattan,,
10065,210,E 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1417.0,42,Manhattan,,
10065,220,E 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1417.0,35,Manhattan,,
10065,225,E 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1418.0,11,Manhattan,,
10065,245,E 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1418.0,21,Manhattan,,
10065,250,E 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1417.0,28,Manhattan,,
10065,301,E 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1438.0,1,Manhattan,,
10065,329,E 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1438.0,14,Manhattan,,
10065,330,E 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1437.0,41,Manhattan,,
10065,340,E 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1437.0,32,Manhattan,,
10065,344,E 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1437.0,29,Manhattan,,
10065,346,E 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1437.0,30,Manhattan,,
10065,400,E 63RD,ST,1144.0,,,NEW YORK,62 MULTIPLE DWELLING A,,,1457.0,45,Manhattan,1ST,AVE
10065,404,E 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1457.0,145,Manhattan,,
10065,405,E 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1458.0,5,Manhattan,,
10065,406,E 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1457.0,44,Manhattan,,
10065,420 TO 450,E 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1457.0,17,Manhattan,,
10065,420 TO 450,E 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1457.0,17,Manhattan,,
10065,425,E 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1458.0,7503,Manhattan,,
10065,4 TO 8,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1378.0,66,Manhattan,,
10065,12,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1378.0,65,Manhattan,,
10065,38,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1378.0,145,Manhattan,,
10065,40,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1378.0,45,Manhattan,,
