ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT,Borough,STREET2 STSUFX2,Unnamed: 6,borocode,bbl
10467,3100,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING B,,,03331,0039,Bronx,,,2,2033310039
10467,3105,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03332,0042,Bronx,,,2,2033320042
10467,3144,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING B,,,03353,0017,Bronx,,,2,2033530017
10467,3165,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03349,0027,Bronx,,,2,2033490027
10467,3176,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,03353,0033,Bronx,,,2,2033530033
10467,3195,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03350,0040,Bronx,,,2,2033500040
10467,3200,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03354,0005,Bronx,,,2,2033540005
10467,3209,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03350,0034,Bronx,,,2,2033500034
10467,3212 TO 3216,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03354,0009,Bronx,,,2,2033540009
10467,3220,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03354,0014,Bronx,,,2,2033540014
10467,3224,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03354,0014,Bronx,,,2,2033540014
10467,3228,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03354,0014,Bronx,,,2,2033540014
10467,3240 TO 3242,DECATUR,AVE,361.0,E 207TH,ST,BRONX,60 MULTIPLE DWELLING A,,,03355,0001,Bronx,,,2,2033550001
10467,3264,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING B,GARDEN COMPLEX,,03355,0016,Bronx,,,2,2033550016
10467,3283,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,,03351,0044,Bronx,,,2,2033510044
10467,3301,DECATUR,AVE,345.0,E 209TH,ST,BRONX,60 MULTIPLE DWELLING A,,,03352,0090,Bronx,,,2,2033520090
10467,3322,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,SECTION 610 OF PHFL,,03355,0090,Bronx,,,2,2033550090
10467,3335,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING B,,,03352,0069,Bronx,,,2,2033520069
10467,3336,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03355,0096,Bronx,,,2,2033550096
10467,3340,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03355,0098,Bronx,,,2,2033550098
10467,3341,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03352,0068,Bronx,,,2,2033520068
10467,3343,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03352,0066,Bronx,,,2,2033520066
10467,3345,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03352,0063,Bronx,,,2,2033520063
10467,3347,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03352,0061,Bronx,,,2,2033520061
10467,3349,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING B,,,03352,0059,Bronx,,,2,2033520059
10467,3366 TO 3368,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03355,0104,Bronx,,,2,2033550104
10467,3370,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03355,0109,Bronx,,,2,2033550109
10467,3371 TO 3373,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03352,0045,Bronx,,,2,2033520045
10467,3505,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03356,0164,Bronx,,,2,2033560164
10467,3510,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03356,0178,Bronx,,,2,2033560178
10467,3525,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03356,0146,Bronx,,,2,2033560146
10467,3530,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03356,0180,Bronx,,,2,2033560180
10467,3539,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING B,GARDEN COMPLEX,,03356,0140,Bronx,,,2,2033560140
10467,3540,DECATUR,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03356,0185,Bronx,,,2,2033560185
10467,3407 TO 3409,DEKALB,AVE,,,,BRONX,60 MULTIPLE DWELLING B,,,03327,0142,Bronx,,,2,2033270142
10467,3421,DEKALB,AVE,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,SEC 608,03327,0141,Bronx,,,2,2033270141
10467,3424 TO 3428,DEKALB,AVE,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,,03327,0067,Bronx,,,2,2033270067
10467,3433,DEKALB,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03327,0132,Bronx,,,2,2033270132
10467,3447,DEKALB,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03327,0126,Bronx,,,2,2033270126
10467,3459,DEKALB,AVE,,,,BRONX,60 MULTIPLE DWELLING B,,,03327,0124,Bronx,,,2,2033270124
10467,3467,DEKALB,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03327,0119,Bronx,,,2,2033270119
10467,3500,DEKALB,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03328,0135,Bronx,,,2,2033280135
10467,3511,DEKALB,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03328,0001,Bronx,,,2,2033280001
10467,3520,DEKALB,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03328,0143,Bronx,,,2,2033280143
10467,3521,DEKALB,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03328,0050,Bronx,,,2,2033280050
10467,3529 TO 3535,DEKALB,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03328,0046,Bronx,,,2,2033280046
10467,3530,DEKALB,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03328,0147,Bronx,,,2,2033280147
10467,3540,DEKALB,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03328,0152,Bronx,,,2,2033280152
10467,3544,DEKALB,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03328,0155,Bronx,,,2,2033280155
10467,3551,DEKALB,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03328,0039,Bronx,,,2,2033280039
10467,3554,DEKALB,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03328,0158,Bronx,,,2,2033280158
10467,3561,DEKALB,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03328,0037,Bronx,,,2,2033280037
10467,3569,DEKALB,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03329,0040,Bronx,,,2,2033290040
10467,3572 TO 3574,DEKALB,AVE,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,,03329,0010,Bronx,,,2,2033290010
10467,3573,DEKALB,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03329,0060,Bronx,,,2,2033290060
10467,3576 TO 3578,DEKALB,AVE,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,,03329,0020,Bronx,,,2,2033290020
10467,3585,DEKALB,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,03329,0058,Bronx,,,2,2033290058
10467,400 TO 414,E 203RD,ST,3084.0,WEBSTER,AVE,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,03330,7501,Bronx,,,2,2033307501
10467,365,E 204TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03353,0007,Bronx,,,2,2033530007
10467,371,E 204TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03353,0001,Bronx,,,2,2033530001
10467,401 TO 405,E 204TH,ST,31063108.0,WEBSTER,AVE,BRONX,60 MULTIPLE DWELLING A,,,03357,0001,Bronx,,,2,2033570001
10467,409,E 204TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03357,0252,Bronx,,,2,2033570252
10467,414,E 204TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03330,0073,Bronx,,,2,2033300073
10467,415,E 204TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03357,0248,Bronx,,,2,2033570248
10467,281,E 205TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03341,0083,Bronx,,,2,2033410083
10467,284,E 205TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03341,0011,Bronx,,,2,2033410011
10467,334,E 205TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03349,0023,Bronx,,,2,2033490023
10467,335,E 205TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03350,0001,Bronx,,,2,2033500001
10467,345,E 205TH,ST,3187.0,DECATUR,AVE,BRONX,60 MULTIPLE DWELLING A,,,03350,0044,Bronx,,,2,2033500044
10467,346,E 205TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03349,0024,Bronx,,,2,2033490024
10467,365,E 205TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03354,0001,Bronx,,,2,2033540001
10467,375,E 205TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03354,0047,Bronx,,,2,2033540047
10467,376,E 205TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03353,0034,Bronx,,,2,2033530034
10467,254,E 206TH,ST,,,,BRONX,60 MULTIPLE DWELLING B,,,03335,0003,Bronx,,,2,2033350003
10467,284 TO 288,E 206TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03341,0044,Bronx,,,2,2033410044
10467,312 TO 314,E 206TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03341,0057,Bronx,,,2,2033410057
10467,315,E 206TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03342,0051,Bronx,,,2,2033420051
10467,325 TO 327,E 206TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03342,0047,Bronx,,,2,2033420047
10467,235 TO 241,E 207TH,ST,3240.0,RESERVOIR,OVAL E,BRONX,60 MULTIPLE DWELLING A,,,03343,0106,Bronx,,,2,2033430106
10467,245,E 207TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03343,0100,Bronx,,,2,2033430100
10467,255,E 207TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03343,0097,Bronx,,,2,2033430097
10467,277,E 207TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03343,0042,Bronx,,,2,2033430042
10467,305,E 207TH,ST,,,,BRONX,60 MULTIPLE DWELLING B,,,03347,0070,Bronx,,,2,2033470070
10467,340,E 207TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03350,0023,Bronx,,,2,2033500023
10467,350,E 207TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03350,0025,Bronx,,,2,2033500025
10467,14 TO 16,E 208TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03326,0129,Bronx,,,2,2033260129
10467,15,E 208TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03327,0075,Bronx,,,2,2033270075
10467,28 TO 30,E 208TH,ST,,,,BRONX,60 MULTIPLE DWELLING B,,,03326,0134,Bronx,,,2,2033260134
10467,33 TO 35,E 208TH,ST,50.0,E 210TH,ST,BRONX,60 MULTIPLE DWELLING A,,,03326,0155,Bronx,,,2,2033260155
10467,44 TO 46,E 208TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03326,0142,Bronx,,,2,2033260142
10467,55,E 208TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03326,0150,Bronx,,,2,2033260150
10467,91,E 208TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,,03326,0045,Bronx,,,2,2033260045
10467,92,E 208TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03326,0032,Bronx,,,2,2033260032
10467,94,E 208TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (16),,03326,0034,Bronx,,,2,2033260034
10467,96,E 208TH,ST,,,,BRONX,60 MULTIPLE DWELLING B,,,03326,0035,Bronx,,,2,2033260035
10467,130 TO 136,E 208TH,ST,,,,BRONX,60 MULTIPLE DWELLING B,,,03336,0019,Bronx,,,2,2033360019
10467,144,E 208TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,,03336,0024,Bronx,,,2,2033360024
10467,308,E 209TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03347,0036,Bronx,,,2,2033470036
10467,315,E 209TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03348,0081,Bronx,,,2,2033480081
10467,344,E 209TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03351,0035,Bronx,,,2,2033510035
10467,364,E 209TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03355,0027,Bronx,,,2,2033550027
10467,365,E 209TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03355,0080,Bronx,,,2,2033550080
10467,375,E 209TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03355,0156,Bronx,,,2,2033550156
10467,55,E 210TH,ST,3400.0,DEKALB,AVE,BRONX,60 MULTIPLE DWELLING A,,,03327,0063,Bronx,,,2,2033270063
10467,80,E 210TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03326,0069,Bronx,,,2,2033260069
10467,264 TO 266,E 211TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03356,0052,Bronx,,,2,2033560052
10467,300,E 211TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03356,0095,Bronx,,,2,2033560095
10467,316,E 211TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03356,0096,Bronx,,,2,2033560096
10467,635,E 211TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04641,0060,Bronx,,,2,2046410060
10467,713,E 211TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04657,0042,Bronx,,,2,2046570042
10467,22,E 212TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),03328,0035,Bronx,,,2,2033280035
10467,50,E 212TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03328,0097,Bronx,,,2,2033280097
10467,718,E 212TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04657,0071,Bronx,,,2,2046570071
10467,719,E 212TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04657,0087,Bronx,,,2,2046570087
10467,721,E 212TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04657,0086,Bronx,,,2,2046570086
10467,723,E 212TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04657,0085,Bronx,,,2,2046570085
10467,1,E 213TH,ST,3594.0,JEROME,AVE,BRONX,60 MULTIPLE DWELLING A,,,03329,0083,Bronx,,,2,2033290083
10467,12,E 213TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03329,0056,Bronx,,,2,2033290056
10467,19 TO 25,E 213TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,03329,0064,Bronx,,,2,2033290064
10467,671,E 213TH,ST,,,,BRONX,60 MULTIPLE DWELLING B,,,04647,0096,Bronx,,,2,2046470096
10467,675,E 213TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04647,0094,Bronx,,,2,2046470094
10467,677,E 213TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),04647,0093,Bronx,,,2,2046470093
10467,679,E 213TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,04647,0092,Bronx,,,2,2046470092
10467,719 TO 721,E 213TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04661,0027,Bronx,,,2,2046610027
10467,762,E 213TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04660,0053,Bronx,,,2,2046600053
10467,771,E 213TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04661,0075,Bronx,,,2,2046610075
10467,852,E 213TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04671,0063,Bronx,,,2,2046710063
10467,856,E 213TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,04671,0064,Bronx,,,2,2046710064
10467,712 TO 714,E 214TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,04661,0012,Bronx,,,2,2046610012
10467,715,E 214TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,04662,0023,Bronx,,,2,2046620023
10467,744,E 214TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04661,0052,Bronx,,,2,2046610052
10467,753,E 214TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,04662,0081,Bronx,,,2,2046620081
10467,755,E 214TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,04662,0080,Bronx,,,2,2046620080
10467,757,E 214TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,04662,0079,Bronx,,,2,2046620079
10467,759,E 214TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,04662,0078,Bronx,,,2,2046620078
10467,760,E 214TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,04661,0159,Bronx,,,2,2046610159
10467,761,E 214TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,04662,0077,Bronx,,,2,2046620077
10467,764,E 214TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,,04661,0060,Bronx,,,2,2046610060
10467,765,E 214TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (16),,04662,0075,Bronx,,,2,2046620075
10467,780,E 214TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,NONE,,04661,0064,Bronx,,,2,2046610064
10467,836,E 214TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,04672,0059,Bronx,,,2,2046720059
10467,766,E 215TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04662,0056,Bronx,,,2,2046620056
10467,722,E 216TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (16),,04663,0024,Bronx,,,2,2046630024
10467,741,E 216TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04664,0028,Bronx,,,2,2046640028
10467,745,E 216TH,ST,,,,BRONX,60 MULTIPLE DWELLING B,421-A (16),,04664,0027,Bronx,,,2,2046640027
10467,747,E 216TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,04664,0025,Bronx,,,2,2046640025
10467,735,E 217TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,04665,0131,Bronx,,,2,2046650131
10467,741,E 217TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04665,0027,Bronx,,,2,2046650027
10467,743,E 217TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04665,0126,Bronx,,,2,2046650126
10467,745,E 217TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04665,0126,Bronx,,,2,2046650126
10467,825,E 217TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,04676,0029,Bronx,,,2,2046760029
10467,720,E 218TH,ST,,,,BRONX,60 MULTIPLE DWELLING B,,,04665,0068,Bronx,,,2,2046650068
10467,728,E 218TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),04665,0174,Bronx,,,2,2046650174
10467,730,E 218TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04665,0175,Bronx,,,2,2046650175
10467,827,E 218TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,,04677,0025,Bronx,,,2,2046770025
10467,841,E 218TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04677,0020,Bronx,,,2,2046770020
10467,845,E 218TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04677,0117,Bronx,,,2,2046770117
10467,737,E 219TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04667,0031,Bronx,,,2,2046670031
10467,754,E 219TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04666,0074,Bronx,,,2,2046660074
10467,758,E 219TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (16),,04666,0077,Bronx,,,2,2046660077
10467,815,E 219TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04678,0032,Bronx,,,2,2046780032
10467,817,E 219TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,04678,0031,Bronx,,,2,2046780031
10467,818,E 219TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04677,0051,Bronx,,,2,2046770051
10467,822,E 219TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04677,0053,Bronx,,,2,2046770053
10467,624,E 220TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04654,0007,Bronx,,,2,2046540007
10467,631,E 220TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,,04655,0001,Bronx,,,2,2046550001
10467,710,E 220TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,04667,0059,Bronx,,,2,2046670059
10467,712,E 220TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,04667,0060,Bronx,,,2,2046670060
10467,715,E 220TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,04668,0044,Bronx,,,2,2046680044
10467,717,E 220TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,04668,0042,Bronx,,,2,2046680042
10467,720,E 220TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,04667,0065,Bronx,,,2,2046670065
10467,722,E 220TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,04667,0066,Bronx,,,2,2046670066
10467,736,E 220TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,04667,0074,Bronx,,,2,2046670074
10467,738,E 220TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,04667,0075,Bronx,,,2,2046670075
10467,850,E 220TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,04678,0066,Bronx,,,2,2046780066
10467,871,E 220TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04679,0001,Bronx,,,2,2046790001
10467,630,E 221ST,ST,,,,BRONX,60 MULTIPLE DWELLING A,J-51,,04655,0011,Bronx,,,2,2046550011
10467,685,E 221ST,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,04656,0151,Bronx,,,2,2046560151
10467,687,E 221ST,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04656,0150,Bronx,,,2,2046560150
10467,710,E 221ST,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (16),,04668,0060,Bronx,,,2,2046680060
10467,721,E 221ST,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,04669,0038,Bronx,,,2,2046690038
10467,723,E 221ST,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,04669,0037,Bronx,,,2,2046690037
10467,730,E 221ST,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04668,0073,Bronx,,,2,2046680073
10467,770 TO 774,E 221ST,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04668,0001,Bronx,,,2,2046680001
10467,837,E 221ST,ST,,,,BRONX,60 MULTIPLE DWELLING A,ROOMING HOUSE,,04680,0018,Bronx,,,2,2046800018
10467,624,E 222ND,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04656,0001,Bronx,,,2,2046560001
10467,629,E 222ND,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (16),,04824,0041,Bronx,,,2,2048240041
10467,659,E 222ND,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (16),,04824,0025,Bronx,,,2,2048240025
10467,661,E 222ND,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04824,0024,Bronx,,,2,2048240024
10467,684,E 222ND,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04656,0034,Bronx,,,2,2046560034
10467,705,E 222ND,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04836,0042,Bronx,,,2,2048360042
10467,740,E 222ND,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,04669,0071,Bronx,,,2,2046690071
10467,742,E 222ND,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,04669,0072,Bronx,,,2,2046690072
10467,857,E 222ND,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,04847,0004,Bronx,,,2,2048470004
10467,1 TO 15,E GUN HILL,RD,3500.0,JEROME,AVE,BRONX,60 MULTIPLE DWELLING A,,,03328,0008,Bronx,,,2,2033280008
10467,19,E GUN HILL,RD,,,,BRONX,60 MULTIPLE DWELLING B,,,03328,0003,Bronx,,,2,2033280003
10467,65,E GUN HILL,RD,,,,BRONX,60 MULTIPLE DWELLING A,,,03328,0130,Bronx,,,2,2033280130
10467,215,E GUN HILL,RD,,,,BRONX,60 MULTIPLE DWELLING A,,,03344,0036,Bronx,,,2,2033440036
10467,234 TO 236,E GUN HILL,RD,,,,BRONX,60 MULTIPLE DWELLING A,,,03343,0212,Bronx,,,2,2033430212
10467,245,E GUN HILL,RD,,,,BRONX,60 MULTIPLE DWELLING A,,,03344,0076,Bronx,,,2,2033440076
10467,250,E GUN HILL,RD,,,,BRONX,60 MULTIPLE DWELLING A,,,03343,0204,Bronx,,,2,2033430204
10467,272,E GUN HILL,RD,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,,03343,0170,Bronx,,,2,2033430170
10467,275,E GUN HILL,RD,,,,BRONX,60 MULTIPLE DWELLING A,,,03356,0003,Bronx,,,2,2033560003
10467,282,E GUN HILL,RD,,,,BRONX,60 MULTIPLE DWELLING A,,,03343,0180,Bronx,,,2,2033430180
10467,301,E GUN HILL,RD,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,03356,0085,Bronx,,,2,2033560085
10467,323,E GUN HILL,RD,,,,BRONX,60 MULTIPLE DWELLING A,,,03356,0107,Bronx,,,2,2033560107
10467,739,E GUN HILL,RD,,,,BRONX,60 MULTIPLE DWELLING A,421-A (16),,04657,0001,Bronx,,,2,2046570001
10467,13 TO 15,E MOSHOLU,PKWY N,,,,BRONX,60 MULTIPLE DWELLING A,,,03326,0118,Bronx,,,2,2033260118
10467,25,E MOSHOLU,PKWY N,,,,BRONX,60 MULTIPLE DWELLING B,,,03326,0113,Bronx,,,2,2033260113
10467,29,E MOSHOLU,PKWY N,,,,BRONX,60 MULTIPLE DWELLING A,,,03326,0111,Bronx,,,2,2033260111
10467,45,E MOSHOLU,PKWY N,,,,BRONX,60 MULTIPLE DWELLING A,,,03326,0105,Bronx,,,2,2033260105
10467,55,E MOSHOLU,PKWY N,,,,BRONX,60 MULTIPLE DWELLING A,,,03326,0100,Bronx,,,2,2033260100
10467,85,E MOSHOLU,PKWY N,,,,BRONX,60 MULTIPLE DWELLING A,,,03326,0018,Bronx,,,2,2033260018
10467,93 TO 95,E MOSHOLU,PKWY N,,,,BRONX,60 MULTIPLE DWELLING A,,,03326,0013,Bronx,,,2,2033260013
10467,111,E MOSHOLU,PKWY N,,,,BRONX,60 MULTIPLE DWELLING A,,,03326,0008,Bronx,,,2,2033260008
